YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,day
2019,4,12,5,2019-04-12,CLT,MSY,375.0,377.0,0,,0,97.0,651,261.0,0.0,2.0,0.0,114.0,Friday
2019,4,9,2,2019-04-09,PVD,CLT,1663.0,1660.0,0,,0,104.0,683,1660.0,0.0,0.0,0.0,0.0,Tuesday
2019,4,13,6,2019-04-13,DFW,ATL,363.0,370.0,0,,0,112.0,731,0.0,39.0,7.0,0.0,324.0,Saturday
2019,4,12,5,2019-04-12,RSW,PHL,1033.0,1010.0,0,,0,129.0,993,904.0,0.0,0.0,0.0,106.0,Friday
2019,4,29,1,2019-04-29,TPA,PHX,535.0,512.0,0,,0,251.0,1788,512.0,0.0,0.0,0.0,0.0,Monday
2019,4,20,6,2019-04-20,TPA,CLT,490.0,479.0,0,,0,76.0,507,404.0,0.0,0.0,0.0,75.0,Saturday
2019,4,30,2,2019-04-30,MCI,DFW,419.0,422.0,0,,0,83.0,460,419.0,0.0,3.0,0.0,0.0,Tuesday
2019,4,8,1,2019-04-08,DTW,DFW,434.0,406.0,0,,0,137.0,986,0.0,0.0,0.0,0.0,406.0,Monday
2019,4,14,7,2019-04-14,MCO,DFW,435.0,424.0,0,,0,152.0,985,111.0,0.0,0.0,0.0,313.0,Sunday
2019,4,26,5,2019-04-26,BOS,JFK,524.0,,1,carrier,0,,187,,,,,,Friday
2019,4,19,5,2019-04-19,MIA,JFK,890.0,881.0,0,,0,134.0,1089,881.0,0.0,0.0,0.0,0.0,Friday
2019,4,1,1,2019-04-01,DTW,DFW,1324.0,1329.0,0,,0,142.0,986,1304.0,0.0,5.0,0.0,20.0,Monday
2019,4,14,7,2019-04-14,DFW,SFO,376.0,360.0,0,,0,197.0,1464,360.0,0.0,0.0,0.0,0.0,Sunday
2019,4,15,1,2019-04-15,MIA,JFK,411.0,430.0,0,,0,168.0,1089,0.0,0.0,430.0,0.0,0.0,Monday
2019,4,26,5,2019-04-26,ABE,CLT,390.0,343.0,0,,0,70.0,481,0.0,0.0,0.0,0.0,343.0,Friday
2019,4,26,5,2019-04-26,CLT,ABE,408.0,395.0,0,,0,78.0,481,0.0,80.0,0.0,0.0,315.0,Friday
2019,4,12,5,2019-04-12,CLT,MSN,401.0,396.0,0,,0,104.0,708,0.0,4.0,0.0,0.0,392.0,Friday
2019,4,12,5,2019-04-12,MSN,CLT,411.0,398.0,0,,0,107.0,708,0.0,0.0,0.0,15.0,383.0,Friday
2019,4,25,4,2019-04-25,PVD,CLT,363.0,341.0,0,,0,103.0,683,98.0,0.0,0.0,0.0,243.0,Thursday
2019,4,18,4,2019-04-18,MCI,MIA,368.0,366.0,0,,0,165.0,1251,0.0,0.0,0.0,0.0,366.0,Thursday
2019,4,12,5,2019-04-12,IAH,LGA,893.0,867.0,0,,0,170.0,1416,122.0,0.0,713.0,0.0,32.0,Friday
2019,4,12,5,2019-04-12,BOS,LGA,690.0,692.0,0,,0,49.0,184,690.0,0.0,2.0,0.0,0.0,Friday
2019,4,11,4,2019-04-11,MSP,ATL,505.0,516.0,0,,0,128.0,907,0.0,505.0,11.0,0.0,0.0,Thursday
2019,4,11,4,2019-04-11,SLC,ATL,410.0,395.0,0,,0,187.0,1590,395.0,0.0,0.0,0.0,0.0,Thursday
2019,4,12,5,2019-04-12,LGA,ORD,647.0,630.0,0,,0,118.0,733,630.0,0.0,0.0,0.0,0.0,Friday
2019,4,12,5,2019-04-12,ORD,LGA,694.0,684.0,0,,0,94.0,733,684.0,0.0,0.0,0.0,0.0,Friday
2019,4,12,5,2019-04-12,SAT,JFK,1043.0,1003.0,0,,0,170.0,1587,1003.0,0.0,0.0,0.0,0.0,Friday
2019,4,18,4,2019-04-18,BOS,LGA,369.0,360.0,0,,0,51.0,184,215.0,0.0,14.0,0.0,131.0,Thursday
2019,4,18,4,2019-04-18,JAX,ATL,475.0,456.0,0,,0,40.0,270,456.0,0.0,0.0,0.0,0.0,Thursday
2019,4,19,5,2019-04-19,JFK,BOS,389.0,356.0,0,,0,41.0,187,0.0,0.0,0.0,56.0,300.0,Friday
2019,4,19,5,2019-04-19,CLT,DTW,436.0,404.0,0,,0,61.0,500,404.0,0.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,RSW,618.0,637.0,0,,0,96.0,515,0.0,0.0,637.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,RSW,ATL,602.0,641.0,0,,0,103.0,515,0.0,0.0,641.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,TPA,458.0,457.0,0,,0,64.0,406,0.0,457.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,SJU,981.0,986.0,0,,0,191.0,1547,981.0,0.0,5.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,LGA,ATL,380.0,367.0,0,,0,116.0,762,367.0,0.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,PBI,DTW,1211.0,1187.0,0,,0,126.0,1086,1169.0,0.0,11.0,0.0,7.0,Friday
2019,4,19,5,2019-04-19,PBI,ATL,426.0,418.0,0,,0,77.0,545,0.0,0.0,418.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,GRR,381.0,372.0,0,,0,82.0,640,372.0,0.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,MIA,1036.0,1038.0,0,,0,92.0,594,1036.0,0.0,2.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,GNV,528.0,511.0,0,,0,46.0,300,511.0,0.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,EWR,400.0,373.0,0,,0,92.0,746,0.0,0.0,373.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,PBI,636.0,636.0,0,,0,87.0,545,0.0,636.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,MIA,ATL,542.0,533.0,0,,0,78.0,594,0.0,0.0,533.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,PBI,373.0,381.0,0,,0,93.0,545,0.0,0.0,381.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,PBI,ATL,951.0,931.0,0,,0,73.0,545,931.0,0.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,MCO,382.0,402.0,0,,0,72.0,404,0.0,0.0,402.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,MCO,ATL,450.0,428.0,0,,0,56.0,404,59.0,0.0,0.0,0.0,369.0,Friday
2019,4,19,5,2019-04-19,RDU,BOS,368.0,345.0,0,,0,82.0,612,80.0,265.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,FLL,1008.0,1024.0,0,,0,96.0,581,0.0,1008.0,16.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,FLL,ATL,1019.0,1011.0,0,,0,77.0,581,0.0,0.0,1011.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,FLL,ATL,1205.0,1188.0,0,,0,75.0,581,0.0,0.0,1188.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,FLL,ATL,451.0,480.0,0,,0,78.0,581,0.0,0.0,480.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,FLL,500.0,536.0,0,,0,95.0,581,500.0,0.0,36.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,FLL,ATL,1128.0,1114.0,0,,0,77.0,581,1114.0,0.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,FLL,ATL,435.0,407.0,0,,0,71.0,581,0.0,68.0,0.0,0.0,339.0,Friday
2019,4,19,5,2019-04-19,TPA,ATL,656.0,628.0,0,,0,56.0,406,226.0,0.0,0.0,0.0,402.0,Friday
2019,4,19,5,2019-04-19,ATL,TPA,410.0,419.0,0,,0,69.0,406,12.0,0.0,9.0,0.0,398.0,Friday
2019,4,19,5,2019-04-19,TPA,ATL,515.0,489.0,0,,0,56.0,406,102.0,0.0,0.0,0.0,387.0,Friday
2019,4,19,5,2019-04-19,ATL,TPA,505.0,510.0,0,,0,63.0,406,197.0,0.0,5.0,0.0,308.0,Friday
2019,4,19,5,2019-04-19,ATL,MIA,1197.0,1215.0,0,,0,90.0,594,0.0,0.0,1215.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,SAN,673.0,651.0,0,,0,255.0,1892,0.0,651.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,FLL,LGA,1008.0,981.0,0,,0,131.0,1076,981.0,0.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,MIA,997.0,1006.0,0,,0,90.0,594,0.0,997.0,9.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,MIA,ATL,1242.0,1229.0,0,,0,80.0,594,1229.0,0.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,LGA,FLL,378.0,394.0,0,,0,173.0,1076,27.0,0.0,16.0,0.0,351.0,Friday
2019,4,19,5,2019-04-19,MIA,LGA,1152.0,1122.0,0,,0,132.0,1096,1122.0,0.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,PHL,476.0,452.0,0,,0,81.0,666,452.0,0.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,TPA,JFK,879.0,855.0,0,,0,124.0,1005,855.0,0.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,RSW,MSP,968.0,949.0,0,,0,189.0,1416,949.0,0.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,RSW,DTW,420.0,393.0,0,,0,122.0,1084,0.0,0.0,393.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,HSV,568.0,552.0,0,,0,31.0,151,0.0,552.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,JAX,445.0,450.0,0,,0,57.0,270,0.0,0.0,450.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,JAX,ATL,458.0,434.0,0,,0,41.0,270,0.0,21.0,0.0,0.0,413.0,Friday
2019,4,19,5,2019-04-19,DCA,MSP,780.0,767.0,0,,0,128.0,931,767.0,0.0,0.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,ATL,PBI,477.0,474.0,0,,0,85.0,545,0.0,474.0,0.0,0.0,0.0,Friday
2019,4,30,2,2019-04-30,SRQ,ATL,363.0,376.0,0,,0,70.0,444,363.0,0.0,13.0,0.0,0.0,Tuesday
2019,4,30,2,2019-04-30,HOU,ATL,785.0,772.0,0,,0,85.0,696,772.0,0.0,0.0,0.0,0.0,Tuesday
2019,4,30,2,2019-04-30,SAT,ATL,1073.0,1057.0,0,,0,109.0,874,1057.0,0.0,0.0,0.0,0.0,Tuesday
2019,4,7,7,2019-04-07,LEX,ATL,652.0,644.0,0,,0,58.0,304,644.0,0.0,0.0,0.0,0.0,Sunday
2019,4,1,1,2019-04-01,PHL,DEN,423.0,399.0,0,,0,219.0,1558,399.0,0.0,0.0,0.0,0.0,Monday
2019,4,1,1,2019-04-01,DEN,SAN,430.0,430.0,0,,0,123.0,853,6.0,0.0,0.0,0.0,424.0,Monday
2019,4,1,1,2019-04-01,SAN,CLE,429.0,426.0,0,,0,236.0,2026,1.0,0.0,0.0,0.0,425.0,Monday
2019,4,1,1,2019-04-01,CLE,MCO,410.0,418.0,0,,0,125.0,895,10.0,0.0,8.0,0.0,400.0,Monday
2019,4,2,2,2019-04-02,LAS,OMA,372.0,352.0,0,,0,129.0,1099,73.0,0.0,0.0,0.0,279.0,Tuesday
2019,4,19,5,2019-04-19,IAH,MIA,652.0,644.0,0,,0,117.0,964,0.0,0.0,644.0,0.0,0.0,Friday
2019,4,19,5,2019-04-19,IAH,RSW,364.0,372.0,0,,0,102.0,861,0.0,364.0,8.0,0.0,0.0,Friday
2019,4,7,7,2019-04-07,IAH,SAN,365.0,347.0,0,,0,165.0,1303,109.0,0.0,0.0,0.0,238.0,Sunday
2019,4,7,7,2019-04-07,MSY,IAH,425.0,411.0,0,,0,52.0,305,0.0,0.0,0.0,0.0,411.0,Sunday
2019,4,7,7,2019-04-07,DCA,ORD,372.0,341.0,0,,0,94.0,612,19.0,0.0,0.0,0.0,322.0,Sunday
2019,4,6,6,2019-04-06,SEA,EWR,830.0,807.0,0,,0,266.0,2402,36.0,0.0,0.0,0.0,771.0,Saturday
2019,4,6,6,2019-04-06,HNL,LAX,637.0,594.0,0,,0,269.0,2556,16.0,0.0,0.0,0.0,578.0,Saturday
2019,4,6,6,2019-04-06,CLE,ORD,403.0,397.0,0,,0,59.0,315,7.0,0.0,0.0,0.0,390.0,Saturday
2019,4,6,6,2019-04-06,IAH,IAD,365.0,357.0,0,,0,152.0,1190,357.0,0.0,0.0,0.0,0.0,Saturday
2019,4,6,6,2019-04-06,LIH,SFO,1193.0,1167.0,0,,0,273.0,2447,1167.0,0.0,0.0,0.0,0.0,Saturday
2019,4,5,5,2019-04-05,SEA,IAH,564.0,564.0,0,,0,238.0,1874,564.0,0.0,0.0,0.0,0.0,Friday
2019,4,5,5,2019-04-05,IAH,SJC,370.0,365.0,0,,0,219.0,1608,0.0,0.0,0.0,0.0,365.0,Friday
2019,4,5,5,2019-04-05,FLL,ORD,461.0,460.0,0,,0,168.0,1182,460.0,0.0,0.0,0.0,0.0,Friday
2019,4,5,5,2019-04-05,DEN,MSP,609.0,596.0,0,,0,84.0,680,596.0,0.0,0.0,0.0,0.0,Friday
2019,4,4,4,2019-04-04,SFO,EWR,520.0,502.0,0,,0,288.0,2565,0.0,0.0,0.0,0.0,502.0,Thursday
2019,4,4,4,2019-04-04,FLL,EWR,507.0,483.0,0,,0,138.0,1065,5.0,0.0,0.0,0.0,478.0,Thursday
2019,4,5,5,2019-04-05,OMA,SLC,414.0,388.0,0,,0,125.0,840,0.0,388.0,0.0,0.0,0.0,Friday
2019,4,5,5,2019-04-05,DLH,MSP,473.0,487.0,0,,0,37.0,144,0.0,0.0,14.0,0.0,473.0,Friday
2019,4,5,5,2019-04-05,MSP,DLH,479.0,477.0,0,,0,32.0,144,0.0,477.0,0.0,0.0,0.0,Friday
2019,4,6,6,2019-04-06,AVP,DTW,695.0,714.0,0,,0,70.0,399,695.0,0.0,19.0,0.0,0.0,Saturday
2019,4,6,6,2019-04-06,ABR,MSP,421.0,401.0,0,,0,45.0,257,0.0,401.0,0.0,0.0,0.0,Saturday
2019,4,6,6,2019-04-06,MSP,MQT,813.0,795.0,0,,0,48.0,300,0.0,795.0,0.0,0.0,0.0,Saturday
2019,4,7,7,2019-04-07,CLT,BTR,817.0,812.0,0,,0,95.0,675,804.0,0.0,0.0,0.0,8.0,Sunday
2019,4,7,7,2019-04-07,ORF,ORD,386.0,373.0,0,,0,105.0,717,373.0,0.0,0.0,0.0,0.0,Sunday
2019,4,7,7,2019-04-07,LAS,SNA,379.0,381.0,0,,0,39.0,226,0.0,0.0,2.0,0.0,379.0,Sunday
2019,4,7,7,2019-04-07,SNA,LAS,392.0,385.0,0,,0,45.0,226,385.0,0.0,0.0,0.0,0.0,Sunday
2019,4,27,6,2019-04-27,HPN,ATL,500.0,482.0,0,,0,109.0,780,482.0,0.0,0.0,0.0,0.0,Saturday
2019,4,27,6,2019-04-27,DEN,PUB,732.0,726.0,0,,0,22.0,109,726.0,0.0,0.0,0.0,0.0,Saturday
2019,4,27,6,2019-04-27,BNA,IAH,582.0,563.0,0,,0,99.0,657,563.0,0.0,0.0,0.0,0.0,Saturday
2019,4,28,7,2019-04-28,TUS,SLC,880.0,868.0,0,,0,77.0,601,868.0,0.0,0.0,0.0,0.0,Sunday
2019,4,28,7,2019-04-28,ORD,MKG,558.0,564.0,0,,0,30.0,119,558.0,0.0,6.0,0.0,0.0,Sunday
2019,4,28,7,2019-04-28,ORD,PAH,564.0,573.0,0,,0,62.0,342,564.0,0.0,9.0,0.0,0.0,Sunday
2019,4,28,7,2019-04-28,PAH,CGI,578.0,564.0,0,,0,14.0,45,564.0,0.0,0.0,0.0,0.0,Sunday
2019,4,28,7,2019-04-28,CNY,DEN,859.0,858.0,0,,0,45.0,283,841.0,0.0,0.0,0.0,17.0,Sunday
2019,4,29,1,2019-04-29,FSD,ORD,540.0,527.0,0,,0,68.0,463,527.0,0.0,0.0,0.0,0.0,Monday
2019,4,29,1,2019-04-29,MDT,ORD,458.0,444.0,0,,0,97.0,594,444.0,0.0,0.0,0.0,0.0,Monday
2019,4,29,1,2019-04-29,FAT,LAX,395.0,408.0,0,,0,41.0,209,395.0,0.0,13.0,0.0,0.0,Monday
2019,4,29,1,2019-04-29,LAX,LAS,392.0,409.0,0,,0,41.0,236,0.0,0.0,17.0,0.0,392.0,Monday
2019,4,29,1,2019-04-29,SNA,LAS,390.0,392.0,0,,0,44.0,226,0.0,0.0,189.0,0.0,203.0,Monday
2019,4,29,1,2019-04-29,LAS,LAX,374.0,385.0,0,,0,42.0,236,0.0,0.0,11.0,0.0,374.0,Monday
2019,4,29,1,2019-04-29,LAS,SNA,1046.0,1053.0,0,,0,44.0,226,0.0,0.0,7.0,0.0,1046.0,Monday
2019,4,29,1,2019-04-29,OKC,MSP,393.0,369.0,0,,0,86.0,694,369.0,0.0,0.0,0.0,0.0,Monday
2019,4,29,1,2019-04-29,SNA,LAS,1042.0,1052.0,0,,0,50.0,226,0.0,0.0,10.0,0.0,1042.0,Monday
2019,4,29,1,2019-04-29,LAS,LAX,408.0,398.0,0,,0,43.0,236,0.0,0.0,8.0,0.0,390.0,Monday
2019,4,29,1,2019-04-29,LAS,SNA,1047.0,1056.0,0,,0,48.0,226,0.0,0.0,1056.0,0.0,0.0,Monday
2019,4,29,1,2019-04-29,LAX,BOI,782.0,778.0,0,,0,111.0,674,0.0,0.0,771.0,0.0,7.0,Monday
2019,4,15,1,2019-04-15,CLE,MSP,1393.0,1381.0,0,,0,100.0,622,1363.0,0.0,0.0,0.0,18.0,Monday
2019,4,15,1,2019-04-15,BTR,ATL,511.0,497.0,0,,0,63.0,448,284.0,0.0,0.0,0.0,213.0,Monday
2019,4,15,1,2019-04-15,LGA,GSO,390.0,368.0,0,,0,77.0,461,0.0,0.0,368.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,ORD,LGA,364.0,375.0,0,,0,97.0,733,0.0,0.0,11.0,0.0,364.0,Monday
2019,4,15,1,2019-04-15,SCE,DTW,428.0,411.0,0,,0,54.0,301,411.0,0.0,0.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,ILM,ATL,594.0,599.0,0,,0,70.0,377,0.0,0.0,599.0,0.0,0.0,Monday
2019,4,10,3,2019-04-10,TYS,LGA,974.0,958.0,0,,0,93.0,648,946.0,0.0,0.0,0.0,12.0,Wednesday
2019,4,24,3,2019-04-24,OKC,PHL,390.0,402.0,0,,0,175.0,1261,0.0,0.0,12.0,3.0,387.0,Wednesday
2019,4,2,2,2019-04-02,LCH,DFW,481.0,471.0,0,,0,55.0,295,471.0,0.0,0.0,0.0,0.0,Tuesday
2019,4,14,7,2019-04-14,OMA,ORD,515.0,520.0,0,,0,65.0,416,0.0,0.0,479.0,0.0,41.0,Sunday
2019,4,14,7,2019-04-14,RDU,LGA,394.0,371.0,0,,0,65.0,431,162.0,0.0,0.0,0.0,209.0,Sunday
2019,4,24,3,2019-04-24,RIC,ORD,572.0,567.0,0,,0,106.0,642,0.0,0.0,0.0,0.0,567.0,Wednesday
2019,4,12,5,2019-04-12,LIT,DFW,391.0,377.0,0,,0,53.0,304,377.0,0.0,0.0,0.0,0.0,Friday
2019,4,2,2,2019-04-02,FAT,PHX,433.0,428.0,0,,0,74.0,493,0.0,0.0,0.0,0.0,428.0,Tuesday
2019,4,2,2,2019-04-02,PHX,FAT,439.0,455.0,0,,0,84.0,493,410.0,0.0,16.0,0.0,29.0,Tuesday
2019,4,2,2,2019-04-02,EVV,DFW,683.0,667.0,0,,0,97.0,642,667.0,0.0,0.0,0.0,0.0,Tuesday
2019,4,13,6,2019-04-13,EVV,DFW,401.0,427.0,0,,0,139.0,642,0.0,401.0,26.0,0.0,0.0,Saturday
2019,4,7,7,2019-04-07,ABQ,DFW,632.0,624.0,0,,0,81.0,569,541.0,0.0,0.0,0.0,83.0,Sunday
2019,4,2,2,2019-04-02,DFW,PHL,503.0,477.0,0,,0,151.0,1303,239.0,0.0,0.0,0.0,238.0,Tuesday
2019,4,7,7,2019-04-07,DFW,RSW,750.0,773.0,0,,0,143.0,1017,0.0,659.0,23.0,0.0,91.0,Sunday
2019,4,24,3,2019-04-24,ORD,DFW,554.0,540.0,0,,0,110.0,801,48.0,0.0,0.0,0.0,492.0,Wednesday
2019,4,14,7,2019-04-14,ORD,AUS,385.0,404.0,0,,0,128.0,977,0.0,385.0,19.0,0.0,0.0,Sunday
2019,4,20,6,2019-04-20,LAX,STL,405.0,392.0,0,,0,188.0,1592,0.0,0.0,0.0,0.0,392.0,Saturday
2019,4,7,7,2019-04-07,DFW,DTW,735.0,728.0,0,,0,124.0,986,0.0,728.0,0.0,0.0,0.0,Sunday
2019,4,13,6,2019-04-13,DFW,JAX,370.0,369.0,0,,0,120.0,918,0.0,28.0,0.0,0.0,341.0,Saturday
2019,4,30,2,2019-04-30,DTW,MIA,487.0,477.0,0,,0,152.0,1145,471.0,0.0,0.0,0.0,6.0,Tuesday
2019,4,13,6,2019-04-13,DFW,SMF,440.0,446.0,0,,0,204.0,1431,0.0,238.0,6.0,0.0,202.0,Saturday
2019,4,1,1,2019-04-01,STL,PHX,817.0,792.0,0,,0,180.0,1262,792.0,0.0,0.0,0.0,0.0,Monday
2019,4,13,6,2019-04-13,BNA,DFW,551.0,652.0,0,,0,106.0,631,0.0,0.0,652.0,0.0,0.0,Saturday
2019,4,13,6,2019-04-13,BOS,DFW,363.0,530.0,0,,0,270.0,1562,0.0,0.0,530.0,0.0,0.0,Saturday
2019,4,19,5,2019-04-19,BOS,DFW,379.0,359.0,0,,0,229.0,1562,0.0,6.0,0.0,0.0,353.0,Friday
2019,4,3,3,2019-04-03,CHS,CLT,393.0,414.0,0,,0,40.0,168,282.0,0.0,21.0,0.0,111.0,Wednesday
2019,4,15,1,2019-04-15,MCO,LGA,794.0,799.0,0,,0,135.0,950,12.0,0.0,5.0,0.0,782.0,Monday
2019,4,14,7,2019-04-14,ORD,PSP,380.0,396.0,0,,0,220.0,1652,0.0,380.0,16.0,0.0,0.0,Sunday
2019,4,24,3,2019-04-24,DFW,SAN,730.0,721.0,0,,0,155.0,1171,721.0,0.0,0.0,0.0,0.0,Wednesday
2019,4,30,2,2019-04-30,DFW,SAN,707.0,711.0,0,,0,155.0,1171,495.0,0.0,4.0,0.0,212.0,Tuesday
2019,4,13,6,2019-04-13,MCI,DFW,379.0,418.0,0,,0,96.0,460,0.0,379.0,39.0,0.0,0.0,Saturday
2019,4,9,2,2019-04-09,LAX,SAT,370.0,351.0,0,,0,137.0,1211,17.0,0.0,0.0,0.0,334.0,Tuesday
2019,4,7,7,2019-04-07,DFW,MCI,641.0,651.0,0,,0,74.0,460,0.0,603.0,10.0,0.0,38.0,Sunday
2019,4,27,6,2019-04-27,DCA,DFW,476.0,451.0,0,,0,164.0,1192,451.0,0.0,0.0,0.0,0.0,Saturday
2019,4,10,3,2019-04-10,SJC,PHX,440.0,434.0,0,,0,84.0,621,434.0,0.0,0.0,0.0,0.0,Wednesday
2019,4,12,5,2019-04-12,LGA,BOS,942.0,964.0,0,,0,41.0,184,676.0,0.0,22.0,0.0,266.0,Friday
2019,4,3,3,2019-04-03,BOS,LGA,557.0,533.0,0,,0,46.0,184,0.0,0.0,75.0,0.0,458.0,Wednesday
2019,4,7,7,2019-04-07,GPT,CLT,474.0,471.0,0,,0,89.0,577,0.0,471.0,0.0,0.0,0.0,Sunday
2019,4,8,1,2019-04-08,AGS,CLT,401.0,398.0,0,,0,37.0,140,0.0,0.0,107.0,0.0,291.0,Monday
2019,4,27,6,2019-04-27,DCA,PNS,415.0,400.0,0,,0,112.0,816,17.0,0.0,0.0,0.0,383.0,Saturday
2019,4,26,5,2019-04-26,TYS,PHL,364.0,355.0,0,,0,83.0,554,0.0,0.0,0.0,4.0,351.0,Friday
2019,4,22,1,2019-04-22,CLE,DCA,405.0,387.0,0,,0,52.0,310,0.0,0.0,0.0,0.0,387.0,Monday
2019,4,19,5,2019-04-19,IAH,JAX,424.0,427.0,0,,0,102.0,817,378.0,0.0,3.0,0.0,46.0,Friday
2019,4,19,5,2019-04-19,SAT,EWR,371.0,417.0,0,,0,240.0,1569,0.0,0.0,417.0,0.0,0.0,Friday
2019,4,15,1,2019-04-15,JFK,CLT,1116.0,1075.0,0,,0,83.0,541,0.0,0.0,1075.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,RSW,DTW,419.0,445.0,0,,0,147.0,1084,419.0,0.0,26.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,CLT,JFK,704.0,681.0,0,,0,83.0,541,681.0,0.0,0.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,JFK,PHX,813.0,785.0,0,,0,300.0,2153,0.0,0.0,785.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,JFK,DCA,402.0,379.0,0,,0,44.0,213,0.0,0.0,63.0,0.0,316.0,Monday
2019,4,15,1,2019-04-15,ATL,JFK,408.0,417.0,0,,0,123.0,760,0.0,0.0,417.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,JFK,MCO,879.0,853.0,0,,0,133.0,944,0.0,0.0,853.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,MCO,JFK,431.0,425.0,0,,0,134.0,944,0.0,0.0,425.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,MIA,JFK,537.0,557.0,0,,0,178.0,1089,0.0,0.0,557.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,JFK,MIA,952.0,923.0,0,,0,143.0,1089,0.0,0.0,923.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,JFK,MSY,451.0,455.0,0,,0,163.0,1182,0.0,0.0,455.0,0.0,0.0,Monday
2019,4,15,1,2019-04-15,JFK,MSP,935.0,929.0,0,,0,172.0,1029,0.0,0.0,929.0,0.0,0.0,Monday
2019,4,23,2,2019-04-23,GSP,ATL,621.0,615.0,0,,0,30.0,153,615.0,0.0,0.0,0.0,0.0,Tuesday
2019,4,26,5,2019-04-26,JFK,MCO,716.0,684.0,0,,0,131.0,944,684.0,0.0,0.0,0.0,0.0,Friday
2019,4,26,5,2019-04-26,MCO,JFK,456.0,445.0,0,,0,118.0,944,0.0,0.0,445.0,0.0,0.0,Friday
2019,4,26,5,2019-04-26,DFW,LGA,486.0,530.0,0,,0,237.0,1389,486.0,0.0,44.0,0.0,0.0,Friday
2019,4,26,5,2019-04-26,LGA,TPA,840.0,818.0,0,,0,133.0,1010,818.0,0.0,0.0,0.0,0.0,Friday
2019,4,27,6,2019-04-27,SEA,ORD,876.0,847.0,0,,0,188.0,1721,0.0,847.0,0.0,0.0,0.0,Saturday
2019,4,27,6,2019-04-27,CVG,TPA,485.0,479.0,0,,0,102.0,773,479.0,0.0,0.0,0.0,0.0,Saturday
2019,4,27,6,2019-04-27,TPA,CVG,478.0,474.0,0,,0,107.0,773,0.0,0.0,0.0,0.0,474.0,Saturday
2019,4,27,6,2019-04-27,ATL,ORD,898.0,897.0,0,,0,102.0,606,0.0,0.0,897.0,0.0,0.0,Saturday
2019,4,27,6,2019-04-27,DTW,DFW,365.0,356.0,0,,0,142.0,986,16.0,0.0,0.0,0.0,340.0,Saturday
